--,filename,token_ID,category,word,POS,rel
11827,genius_female,she,women,speaks,VERB,nsubj
11831,genius_female,she,women,knows,VERB,nsubj
11834,genius_female,she,women,doing,VERB,nsubj
11854,genius_female,you,other,covered,VERB,dobj
11867,genius_female,she,women,has,VERB,nsubj
11887,genius_female,she,women,has,VERB,nsubj
11910,genius_female,she,women,creates,VERB,nsubj
11918,genius_female,you,other,encourages,VERB,dobj
11922,genius_female,talents,other,explore,VERB,dobj
11931,genius_female,you,other,thank,VERB,dobj
11955,genius_female,she,women,designed,VERB,nsubjpass
11967,genius_female,her,women,have,VERB,dobj
11970,genius_female,you,other,looking,VERB,nsubj
12007,genius_female,you,other,love,VERB,nsubj
12065,genius_female,women,women,waxing,VERB,nsubj
12073,genius_female,he,men,winced,VERB,nsubj
12105,genius_female,president,other,said,VERB,nsubj
12113,genius_female,she,women,works,VERB,nsubj
12124,genius_female,she,women,’s,VERB,nsubj
12130,genius_female,customers,other,best,ADJ,amod
12152,genius_female,she,women,hooked,VERB,nsubj
12159,genius_female,editor,other,wants,VERB,nsubj
12179,genius_female,you,other,get,VERB,nsubj
12240,genius_female,she,women,killed,VERB,nsubj
12328,genius_female,you,other,do,VERB,nsubj
12358,genius_female,she,women,played,VERB,nsubj
12364,genius_female,manager,other,great,ADJ,amod
12369,genius_female,manager,other,best,ADJ,amod
12462,genius_female,she,women,helped,VERB,nsubj
12499,genius_female,designer,other,true,ADJ,amod
12507,genius_female,her,women,recommend,VERB,dobj
12538,genius_female,she,women,knows,VERB,nsubj
12543,genius_female,people,other,teach,VERB,dobj
12562,genius_female,she,women,says,VERB,nsubj
12575,genius_female,you,other,thank,VERB,dobj
12578,genius_female,you,other,done,VERB,nsubj
12620,genius_female,she,women,worked,VERB,nsubj
12654,genius_female,she,women,worked,VERB,nsubj
12674,genius_female,husband,men,helped,VERB,dobj
12684,genius_female,she,women,did,VERB,nsubj
12735,genius_female,them,other,brought,VERB,dobj
12742,genius_female,you,other,love,VERB,dobj
12758,genius_female,bush,named,said,VERB,nsubj
12779,genius_female,she,women,called,VERB,nsubj
12794,genius_female,you,other,know,VERB,nsubj
12891,genius_female,you,other,thank,VERB,dobj
12917,genius_female,them,other,stand,VERB,nsubj
12923,genius_female,she,women,made,VERB,nsubj
12925,genius_female,characters,other,come,VERB,nsubj
12968,genius_female,she,women,knows,VERB,nsubj
12982,genius_female,friend,other,psychic,ADJ,amod
12987,genius_female,friend,other,good,ADJ,amod
12990,genius_female,she,women,left,VERB,nsubj
13017,genius_female,her,women,thank,VERB,dobj
13160,genius_female,you,other,have,VERB,dobj
13189,genius_female,she,women,created,VERB,nsubj
13262,genius_female,expert,other,other,ADJ,amod
13271,genius_female,she,women,do,VERB,nsubj
13287,genius_female,she,women,communicate,VERB,nsubj
13302,genius_female,person,other,real,ADJ,amod
13323,genius_female,playwright,other,greatest,ADJ,amod
13332,genius_female,he,men,meant,VERB,nsubj
13350,genius_female,you,other,feel,VERB,nsubj
13359,genius_female,she,women,challenged,VERB,nsubj
13374,genius_female,genius,other,pure,ADJ,amod
13394,genius_female,she,women,need,VERB,nsubj
13447,genius_female,she,women,has,VERB,nsubj
13480,genius_female,her,women,recommend,VERB,dobj
13492,genius_female,they,other,love,VERB,nsubj
13523,genius_female,she,women,expresses,VERB,nsubj
13533,genius_female,you,other,believe,VERB,nsubj
13539,genius_female,you,other,do,VERB,nsubj
13545,genius_female,she,women,given,VERB,nsubj
13573,genius_female,you,other,thank,VERB,dobj
13592,genius_female,you,other,hated,VERB,nsubj
13594,genius_female,her,women,hated,VERB,dobj
13613,genius_female,friend,other,new,ADJ,amod
13614,genius_female,friend,other,best,ADJ,amod
13658,genius_female,people,other,meet,VERB,dobj
13666,genius_female,she,women,does,VERB,nsubj
13669,genius_female,she,women,’s,VERB,nsubj
13672,genius_female,researcher,other,innovative,ADJ,amod
13678,genius_female,life,women,dedicated,VERB,dobj
13695,genius_female,she,women,’s,VERB,nsubj
13716,genius_female,she,women,made,VERB,nsubj
13768,genius_female,she,women,does,VERB,nsubj
13873,genius_female,you,other,look,VERB,nsubj
13882,genius_female,you,other,find,VERB,nsubj
13888,genius_female,you,other,look,VERB,nsubj
13893,genius_female,you,other,find,VERB,nsubj
13911,genius_female,you,other,feel,VERB,nsubj
13939,genius_female,you,other,thank,VERB,dobj
13949,genius_female,friend,other,great,ADJ,amod
13970,genius_female,you,other,found,VERB,dobj
13999,genius_female,individual,other,requires,VERB,nsubj
14004,genius_female,she,women,made,VERB,nsubj
14047,genius_female,she,women,has,VERB,nsubj
14062,genius_female,she,women,shoots,VERB,nsubj
14065,genius_female,she,women,made,VERB,nsubj
14141,genius_female,guy,men,handsome,ADJ,amod
14150,genius_female,her,women,seeing,VERB,dobj
14159,genius_female,you,other,thank,VERB,dobj
14181,genius_female,everyone,other,raved,VERB,nsubj
14189,genius_female,they,other,use,VERB,nsubj
14194,genius_female,they,other,come,VERB,nsubj
14220,genius_female,friends,other,take,VERB,dobj
14286,genius_female,she,women,provided,VERB,nsubj
14326,genius_female,woman,women,amazing,ADJ,amod
14335,genius_female,you,other,trying,VERB,nsubj
14402,genius_female,she,women,told,VERB,nsubj
14408,genius_female,she,women,tried,VERB,nsubj
14492,genius_female,they,other,grown,VERB,nsubj
14514,genius_female,individual,other,know,VERB,dobj
14558,genius_female,you,other,look,VERB,nsubj
14569,genius_female,you,other,feel,VERB,nsubj
14582,genius_female,husband,men,purchased,VERB,nsubj
14598,genius_female,agent,other,great,ADJ,amod
14601,genius_female,agent,other,had,VERB,dobj
14639,genius_female,she,women,responded,VERB,nsubj
14662,genius_female,she,women,turn,VERB,nsubj
14734,genius_female,she,women,make,VERB,nsubj
14737,genius_female,you,other,happy,ADJ,nsubj
14784,genius_female,he,men,took,VERB,nsubj
14793,genius_female,president,other,former,ADJ,amod
14794,genius_female,president,other,began,VERB,nsubj
14830,genius_female,her,women,recommend,VERB,dobj
14900,genius_female,woman,women,knows,VERB,nsubj
14920,genius_female,he,men,say,VERB,nsubj
14938,genius_female,you,other,think,VERB,nsubj
14946,genius_female,you,other,do,VERB,dobj
14963,genius_female,she,women,had,VERB,nsubj
14970,genius_female,drummer,other,said,VERB,nsubj
15094,genius_female,client,other,loyal,ADJ,amod
15100,genius_female,she,women,perfected,VERB,nsubj
15113,genius_female,her,women,see,VERB,dobj
15133,genius_female,you,other,want,VERB,nsubj
15157,genius_female,she,women,had,VERB,nsubj
15199,genius_female,them,other,handled,VERB,dobj
15218,genius_female,you,other,need,VERB,nsubj
15221,genius_female,planner,other,need,VERB,dobj
15235,genius_female,them,other,keep,VERB,dobj
15268,genius_female,she,women,has,VERB,nsubj
15287,genius_female,she,women,represents,VERB,nsubj
15345,genius_female,you,other,have,VERB,nsubj
15376,genius_female,she,women,knows,VERB,nsubj
15383,genius_female,subjects,other,complex,ADJ,amod
15384,genius_female,subjects,other,explain,VERB,dobj
15400,genius_female,tutor,other,tremendous,ADJ,amod
15427,genius_female,subject,other,understands,VERB,dobj
15476,genius_female,you,other,thank,VERB,dobj
15483,genius_female,guys,men,doing,VERB,nsubj
15502,genius_female,you,other,thank,VERB,dobj
15514,genius_female,they,other,get,VERB,nsubj
15534,genius_female,they,other,gave,VERB,nsubj
15569,genius_female,them,other,try,VERB,dobj
15613,genius_female,her,women,recommend,VERB,dobj
15629,genius_female,she,women,takes,VERB,nsubj
15643,genius_female,her,women,use,VERB,dobj
15707,genius_female,teacher,other,met,VERB,dobj
15716,genius_female,friends,other,close,ADJ,amod
15724,genius_female,genius,other,spiritual,ADJ,amod
15784,genius_female,she,women,presents,VERB,nsubj
15805,genius_female,she,women,cares,VERB,nsubj
15808,genius_female,she,women,help,VERB,nsubj
15811,genius_female,you,other,grow,VERB,nsubj
15829,genius_female,she,women,make,VERB,nsubj
15847,genius_female,you,other,have,VERB,nsubj
15860,genius_female,you,other,works,VERB,nsubj
15876,genius_female,her,women,recommend,VERB,dobj
15886,genius_female,she,women,jogged,VERB,nsubj
15903,genius_female,her,women,told,VERB,dobj
15906,genius_female,she,women,said,VERB,nsubj
15915,genius_female,you,other,have,VERB,nsubj
15935,genius_female,life,other,had,VERB,dobj
15938,genius_female,she,women,checked,VERB,nsubj
15945,genius_female,you,other,do,VERB,nsubj
16049,genius_female,her,women,have,VERB,dobj
16052,genius_female,physician,other,mental,ADJ,amod
16064,genius_female,she,women,takes,VERB,nsubj
16085,genius_female,people,other,several,ADJ,amod
16086,genius_female,people,other,referred,VERB,dobj
16107,genius_female,she,women,’s,VERB,nsubj
16129,genius_female,her,women,sign,VERB,dobj
16155,genius_female,she,women,works,VERB,nsubj
16159,genius_female,child,other,stubborn,ADJ,amod
16170,genius_female,she,women,bear,VERB,nsubj
16183,genius_female,she,women,has,VERB,nsubj
16196,genius_female,daughter,women,adores,VERB,nsubj
16198,genius_female,her,women,adores,VERB,dobj
16201,genius_female,she,women,makes,VERB,nsubj
16255,genius_female,she,women,knew,VERB,nsubj
16260,genius_female,she,women,doing,VERB,nsubj
16268,genius_female,he,men,troubled,VERB,nsubjpass
16310,genius_female,she,women,took,VERB,nsubj
16350,genius_female,she,women,put,VERB,nsubj
16400,genius_female,you,other,value,VERB,nsubj
16404,genius_female,you,other,think,VERB,nsubj
16409,genius_female,you,other,get,VERB,nsubj
16435,genius_female,you,other,ready,ADJ,nsubj
16443,genius_female,everyone,other,show,VERB,dobj
16445,genius_female,you,other,made,VERB,nsubjpass
16533,genius_female,she,women,knows,VERB,nsubj
16540,genius_female,she,women,’s,VERB,nsubj
16594,genius_female,drummer,other,renowned,VERB,amod
16603,genius_female,her,women,involved,VERB,nsubj
16671,genius_female,lee,named,says,VERB,nsubj
16674,genius_female,she,women,take,VERB,nsubj
16690,genius_female,you,other,tell,VERB,dobj
16748,genius_female,everyone,other,usual,ADJ,amod
16749,genius_female,everyone,other,had,VERB,nsubj
16762,genius_female,everyone,other,wanted,VERB,nsubj
16924,genius_female,she,women,referred,VERB,nsubjpass
17017,genius_female,himself,men,categorize,VERB,dobj
17021,genius_female,composer,other,musical,ADJ,amod
17049,genius_female,he,men,says,VERB,nsubj
17055,genius_female,them,other,cast,VERB,dobj
17060,genius_female,students,other,learn,VERB,nsubj
17067,genius_female,she,women,makes,VERB,nsubj
17079,genius_female,you,other,knew,VERB,nsubj
17082,genius_female,you,other,needed,VERB,nsubj
17086,genius_female,she,women,reintroduces,VERB,nsubj
17108,genius_female,she,women,working,VERB,nsubj
17186,genius_female,writers,other,make,VERB,nsubj
17243,genius_female,character,other,rounded,ADJ,amod
17245,genius_female,character,other,complex,ADJ,amod
17256,genius_female,people,other,open,VERB,nsubj
17263,genius_female,she,women,crack,VERB,nsubj
17280,genius_female,she,women,asked,VERB,nsubj
17287,genius_female,she,women,said,VERB,nsubj
17294,genius_female,him,men,talk,VERB,nsubj
17305,genius_female,you,other,want,VERB,nsubj
17314,genius_female,he,men,talk,VERB,nsubj
17349,genius_female,them,other,read,VERB,dobj
17354,genius_female,you,other,need,VERB,nsubj
17385,genius_female,you,other,told,VERB,dobj
17444,genius_female,you,other,embroiled,VERB,nsubjpass
17519,genius_female,she,women,left,VERB,nsubjpass
17534,genius_female,her,women,sign,VERB,dobj
17549,genius_female,she,women,says,VERB,nsubj
17559,genius_female,she,women,says,VERB,nsubj
17606,genius_female,artists,other,agreed,VERB,nsubj
17611,genius_female,he,men,bring,VERB,nsubj
17615,genius_female,her,women,bring,VERB,dobj
17620,genius_female,he,men,said,VERB,nsubj
17623,genius_female,he,men,had,VERB,nsubj
17631,genius_female,you,other,bring,VERB,dobj
17636,genius_female,he,men,said,VERB,nsubj
17641,genius_female,she,women,worried,VERB,nsubj
17670,genius_female,she,women,marched,VERB,nsubj
17672,genius_female,herself,women,marched,VERB,dobj
17681,genius_female,she,women,made,VERB,nsubj
17715,genius_female,clients,other,several,ADJ,amod
17716,genius_female,clients,other,other,ADJ,amod
17717,genius_female,clients,other,had,VERB,dobj
17729,genius_female,she,women,quoted,VERB,nsubj
17760,genius_female,she,women,loves,VERB,nsubj
17769,genius_female,they,other,composed,VERB,nsubjpass
17774,genius_female,people,other,smart,ADJ,amod
17817,genius_female,her,women,playing,VERB,nsubj
17827,genius_female,her,women,copy,VERB,dobj
17831,genius_female,she,women,find,VERB,nsubj
17837,genius_female,you,other,think,VERB,nsubj
17842,genius_female,she,women,replied,VERB,nsubj
17877,genius_female,he,men,walked,VERB,nsubj
17885,genius_female,he,men,realized,VERB,nsubj
17961,genius_female,them,other,cherish,VERB,dobj
17983,genius_female,people,other,real,ADJ,amod
17999,genius_female,she,women,motivates,VERB,nsubj
18004,genius_female,clients,women,inspires,VERB,dobj
18015,genius_female,coach,other,wonderful,ADJ,amod
18035,genius_female,she,women,built,VERB,nsubj
18091,genius_female,author,other,have,VERB,nsubj
18102,genius_female,you,other,going,VERB,nsubj
18161,genius_female,she,women,has,VERB,nsubj
18167,genius_female,she,women,thinks,VERB,nsubj
18180,genius_female,friends,other,move,VERB,nsubj
18206,genius_female,she,women,want,VERB,nsubj
18216,genius_female,she,women,say,VERB,nsubj
18220,genius_female,she,women,thought,VERB,nsubj
18315,genius_female,she,women,contoured,VERB,nsubj
18346,genius_female,he,men,said,VERB,nsubj
18354,genius_female,bitch,other,greedy,ADJ,amod
18355,genius_female,bitch,other,rich,ADJ,amod
18388,genius_female,he,men,said,VERB,nsubj
18395,genius_female,you,other,guess,VERB,nsubj
18409,genius_female,she,women,selling,VERB,nsubj
18417,genius_female,she,women,believed,VERB,nsubj
18422,genius_female,she,women,saw,VERB,nsubj
18488,genius_female,women,women,escort,VERB,dobj
18500,genius_female,she,women,needed,VERB,nsubjpass
18504,genius_female,they,other,prompt,VERB,nsubj
18506,genius_female,her,women,prompt,VERB,dobj
18510,genius_female,character,other,offering,VERB,nsubj
18597,genius_female,her,women,told,VERB,dobj
18600,genius_female,you,other,hire,VERB,dobj
18632,genius_female,she,women,tried,VERB,nsubj
18646,genius_female,she,women,knew,VERB,nsubj
18649,genius_female,she,women,had,VERB,nsubj
18685,genius_female,she,women,drenched,VERB,nsubjpass
18721,genius_female,person,other,amazing,ADJ,amod
18723,genius_female,person,other,wonderful,ADJ,amod
18800,genius_female,she,women,describes,VERB,nsubj
18812,genius_female,she,women,gives,VERB,nsubj
18955,genius_female,you,other,leave,VERB,dobj
18960,genius_female,you,other,see,VERB,dobj
18998,genius_female,you,other,seen,VERB,nsubj
19007,genius_female,she,women,helped,VERB,nsubj
19031,genius_female,she,women,loves,VERB,nsubj
19200,genius_female,she,women,stops,VERB,nsubj
19207,genius_female,she,women,add,VERB,nsubj
19242,genius_female,photographer,other,unidentified,ADJ,amod
19278,genius_female,they,other,listen,VERB,nsubj
19327,genius_female,them,other,take,VERB,dobj
19339,genius_female,you,other,need,VERB,nsubj
19345,genius_female,you,other,thought,VERB,nsubj
19354,genius_female,you,other,need,VERB,nsubj
19384,genius_female,person,other,said,VERB,nsubj
19411,genius_female,she,women,scored,VERB,nsubjpass
19446,genius_female,you,other,write,VERB,nsubj
19504,genius_female,she,women,creates,VERB,nsubj
19540,genius_female,they,other,have,VERB,nsubj
19542,genius_female,women,women,beautiful,ADJ,amod
19543,genius_female,women,women,have,VERB,dobj
19556,genius_female,life,other,real,ADJ,amod
19568,genius_female,women,women,putting,VERB,dobj
19588,genius_female,you,other,have,VERB,dobj
19627,genius_female,he,men,ate,VERB,nsubj
19649,genius_female,neighborhood,other,perfect,ADJ,amod
19650,genius_female,neighborhood,other,finding,VERB,dobj
19671,genius_female,her,women,use,VERB,dobj
19681,genius_female,she,women,helped,VERB,nsubj
19715,genius_female,she,women,know,VERB,dobj
19805,genius_female,her,women,tell,VERB,dobj
19816,genius_female,her,women,tell,VERB,dobj
19822,genius_female,her,women,tell,VERB,dobj
19854,genius_female,anyone,other,trust,VERB,dobj
19886,genius_female,her,women,tell,VERB,dobj
19896,genius_female,she,women,works,VERB,nsubj
19988,genius_female,she,women,asked,VERB,nsubjpass
20265,genius_female,she,women,knows,VERB,nsubj
20287,genius_female,you,other,thank,VERB,dobj
20296,genius_female,owners,other,caring,ADJ,amod
20316,genius_female,village,other,quiet,ADJ,amod
20381,genius_female,you,other,’re,VERB,nsubj
20439,genius_female,you,other,get,VERB,nsubj
20447,genius_female,she,women,says,VERB,nsubj
20449,genius_female,she,women,hopes,VERB,nsubj
20486,genius_female,friend,other,good,ADJ,amod
20499,genius_female,her,women,met,VERB,dobj
20517,genius_female,she,women,doing,VERB,nsubj
20526,genius_female,she,women,brings,VERB,nsubj
20597,genius_female,you,other,loop,VERB,dobj
20659,genius_female,painter,other,bad,ADJ,amod
20660,genius_female,painter,other,said,VERB,nsubj
20675,genius_female,henry,named,said,VERB,nsubj
20693,genius_female,architect,other,embarrassed,ADJ,amod
20694,genius_female,architect,other,said,VERB,nsubj
20727,genius_female,her,women,call,VERB,dobj
20733,genius_female,her,women,call,VERB,dobj
20754,genius_female,you,other,know,VERB,nsubj
20764,genius_female,her,women,call,VERB,dobj
20768,genius_female,she,women,has,VERB,nsubj
20777,genius_female,she,women,knows,VERB,nsubj
20792,genius_female,interpreter,other,good,ADJ,amod
20801,genius_female,interpreter,other,great,ADJ,amod
20815,genius_female,she,women,set,VERB,nsubj
20826,genius_female,artist,other,true,ADJ,amod
20880,genius_female,she,women,does,VERB,nsubj
20891,genius_female,she,women,working,VERB,nsubj
20910,genius_female,she,women,mix,VERB,nsubj
20943,genius_female,she,women,laid,VERB,nsubj
20952,genius_female,she,women,shot,VERB,nsubj
21021,genius_female,you,other,thank,VERB,dobj
21034,genius_female,he,men,emphasized,VERB,nsubj
21057,genius_female,she,women,assured,VERB,nsubj
21068,genius_female,she,women,intends,VERB,nsubj
21071,genius_female,she,women,said,VERB,nsubj
21080,genius_female,leader,other,new,ADJ,amod
21084,genius_female,ruler,other,sole,ADJ,amod
21144,genius_female,you,other,tell,VERB,dobj
21194,genius_female,her,women,met,VERB,dobj
21218,genius_female,she,women,’s,VERB,nsubj
21227,genius_female,she,women,understands,VERB,nsubj
21252,genius_female,she,women,thought,VERB,nsubj
21281,genius_female,she,women,creates,VERB,nsubj
21312,genius_female,they,other,wanted,VERB,nsubj
21352,genius_female,majority,other,moral,ADJ,amod
21374,genius_female,them,other,left,VERB,dobj
21388,genius_female,her,women,keeps,VERB,dobj
21419,genius_female,they,other,play,VERB,nsubj
21435,genius_female,generation,other,exact,VERB,nsubj
21448,genius_female,others,other,miss,VERB,nsubj
21514,genius_female,she,women,doing,VERB,nsubj
21530,genius_female,she,women,saved,VERB,nsubjpass
21545,genius_female,she,women,helped,VERB,nsubjpass
21570,genius_female,she,women,done,VERB,nsubj
21583,genius_female,she,women,built,VERB,nsubj
21606,genius_female,she,women,has,VERB,nsubj
21662,genius_female,she,women,saved,VERB,nsubj
21666,genius_female,she,women,gave,VERB,nsubj
21677,genius_female,she,women,explained,VERB,nsubj
21721,genius_female,her,women,recommend,VERB,dobj
21735,genius_female,life,other,normal,ADJ,amod
21737,genius_female,life,other,everyday,ADJ,amod
21741,genius_female,she,women,finds,VERB,nsubj
21744,genius_female,she,women,has,VERB,nsubj
21750,genius_female,she,women,makes,VERB,nsubj
21756,genius_female,she,women,wants,VERB,nsubj
21761,genius_female,she,women,dies,VERB,nsubj
21764,genius_female,she,women,want,VERB,nsubj
21775,genius_female,she,women,want,VERB,nsubj
21788,genius_female,she,women,decides,VERB,nsubj
21800,genius_female,she,women,starts,VERB,nsubj
21809,genius_female,you,other,saying,VERB,nsubj
21815,genius_female,you,other,want,VERB,nsubj
21823,genius_female,you,other,take,VERB,nsubj
21842,genius_female,people,other,own,ADJ,amod
21852,genius_female,he,men,had,VERB,nsubj
21918,genius_female,person,other,only,ADJ,amod
21931,genius_female,generation,other,pick,VERB,nsubj
21939,genius_female,themselves,other,tell,VERB,dobj
21941,genius_female,they,other,learned,VERB,nsubj
21961,genius_female,woman,women,strong,ADJ,amod
21982,genius_female,she,women,fighting,VERB,nsubj
21987,genius_female,forces,other,fighting,VERB,dobj
21992,genius_female,minister,other,spends,VERB,nsubj
22015,genius_female,he,men,used,VERB,nsubj
22036,genius_female,her,women,carry,VERB,dobj
22056,genius_female,she,women,standing,VERB,nsubj
22066,genius_female,you,other,come,VERB,nsubj
22071,genius_female,she,women,get,VERB,nsubj
22092,genius_female,he,men,said,VERB,nsubj
22116,genius_female,you,other,leave,VERB,nsubj
22127,genius_female,he,men,stripped,VERB,nsubjpass
22135,genius_female,he,men,stood,VERB,nsubj
22147,genius_female,stars,other,touched,VERB,dobj
22157,genius_female,man,men,great,ADJ,amod
22161,genius_female,he,men,said,VERB,nsubj
22190,genius_female,she,women,works,VERB,nsubj
22221,genius_female,she,women,’s,VERB,nsubj
22224,genius_female,student,other,good,ADJ,amod
22228,genius_female,she,women,’s,VERB,nsubj
22232,genius_female,teacher,other,great,ADJ,amod
22235,genius_female,she,women,listening,VERB,nsubj
22243,genius_female,she,women,solve,VERB,nsubj
22266,genius_female,listener,other,great,ADJ,amod
22271,genius_female,she,women,play,VERB,nsubj
22289,genius_female,artist,other,gifted,ADJ,amod
22322,genius_female,genius,other,complete,ADJ,amod
22331,genius_female,genius,other,complete,ADJ,amod
22332,genius_female,genius,other,added,VERB,nsubj
22360,genius_female,they,other,married,VERB,nsubjpass
22368,genius_female,they,other,live,VERB,nsubj
22392,genius_female,force,other,tour,NOUN,amod
22409,genius_female,force,other,tour,NOUN,amod
22534,genius_female,she,women,trust,VERB,nsubj
22536,genius_female,him,men,trust,VERB,dobj
22540,genius_female,you,other,read,VERB,nsubj
22557,genius_female,character,other,main,ADJ,amod
22569,genius_female,she,women,deals,VERB,nsubj
22572,genius_female,life,other,real,ADJ,amod
22591,genius_female,he,men,want,VERB,nsubj
22620,genius_female,they,other,helped,VERB,nsubj
22648,genius_female,you,other,see,VERB,nsubj
22665,genius_female,you,other,trying,VERB,nsubj
22713,genius_female,her,women,ask,VERB,dobj
22721,genius_female,you,other,ask,VERB,nsubj
22725,genius_female,her,women,ask,VERB,dobj
22760,genius_female,she,women,had,VERB,nsubj
22772,genius_female,she,women,compares,VERB,nsubj
22775,genius_female,herself,women,compares,VERB,dobj
22810,genius_female,him,men,beats,VERB,dobj
22815,genius_female,she,women,encapsulated,VERB,nsubj
22846,genius_female,friend,other,made,VERB,dobj
22857,genius_female,she,women,loves,VERB,nsubj
22861,genius_female,she,women,does,VERB,nsubj
22867,genius_female,you,other,see,VERB,nsubj
22873,genius_female,she,women,does,VERB,nsubj
22879,genius_female,her,women,recommend,VERB,dobj
22896,genius_female,she,women,admits,VERB,nsubj
22927,genius_female,she,women,spend,VERB,nsubj
22938,genius_female,herself,women,labeling,VERB,dobj
22948,genius_female,she,women,deals,VERB,nsubj
22955,genius_female,her,women,trip,VERB,dobj
23042,genius_female,them,other,make,VERB,dobj
23061,genius_female,person,other,perfect,ADJ,amod
23062,genius_female,person,other,guide,VERB,nsubj
23065,genius_female,you,other,guide,VERB,dobj
23158,genius_female,she,women,did,VERB,nsubj
23205,genius_female,scientist,other,get,VERB,dobj
23211,genius_female,city,other,made,VERB,dobj
23215,genius_female,city,other,advanced,ADJ,amod
23227,genius_female,victor,other,exist,VERB,nsubj
23248,genius_female,she,women,has,VERB,nsubj
23256,genius_female,monsters,other,beating,VERB,amod
23257,genius_female,monsters,other,super,ADJ,amod
23258,genius_female,monsters,other,-,ADJ,amod
23259,genius_female,monsters,other,powered,ADJ,amod
23262,genius_female,her,women,build,VERB,nsubj
23293,genius_female,she,women,takes,VERB,nsubj
23300,genius_female,she,women,makes,VERB,nsubj
23306,genius_female,everyone,other,meet,VERB,dobj
23329,genius_female,you,other,helped,VERB,nsubj
23332,genius_female,employees,other,live,VERB,nsubj
23339,genius_female,team,other,great,ADJ,amod
23340,genius_female,team,other,built,VERB,dobj
23368,genius_female,she,women,had,VERB,nsubj
23384,genius_female,team,men,demonstrated,VERB,nsubj
23472,genius_female,spanish,white,study,VERB,dobj
23499,genius_female,she,women,built,VERB,nsubj
23527,genius_female,them,other,accommodate,VERB,dobj
23551,genius_female,she,women,having,VERB,nsubj
23559,genius_female,person,other,caring,ADJ,amod
23575,genius_female,teacher,other,perfect,ADJ,amod
23581,genius_female,they,other,inspired,VERB,nsubjpass
23604,genius_female,she,women,selects,VERB,nsubj
23606,genius_female,them,other,selects,VERB,dobj
23610,genius_female,client,other,becomes,VERB,nsubj
23624,genius_female,clients,women,produce,VERB,nsubj
23640,genius_female,she,women,does,VERB,nsubj
23645,genius_female,them,other,showing,VERB,dobj
23649,genius_female,she,women,gives,VERB,nsubj
23715,genius_female,she,women,loved,VERB,nsubj
23727,genius_female,you,other,have,VERB,nsubj
23730,genius_female,team,other,have,VERB,dobj
23807,genius_female,genius,other,applies,VERB,nsubj
23815,genius_female,she,women,living,VERB,nsubj
23822,genius_female,you,other,like,VERB,nsubj
23849,genius_female,princess,women,real,ADJ,amod
23850,genius_female,princess,women,told,VERB,nsubj
23854,genius_female,she,women,read,VERB,nsubj
23871,genius_female,she,women,makes,VERB,nsubj
23954,genius_female,you,other,betray,VERB,dobj
23957,genius_female,captain,other,uttered,VERB,nsubj
23977,genius_female,he,men,looked,VERB,nsubj
23996,genius_female,author,other,published,VERB,amod
24010,genius_female,writer,other,better,ADJ,amod
24015,genius_female,she,women,offers,VERB,nsubj
24018,genius_female,novelists,other,aspiring,VERB,amod
24064,genius_female,scientist,other,brilliant,ADJ,amod
24085,genius_female,she,women,turned,VERB,nsubjpass
24107,genius_female,she,women,turned,VERB,nsubjpass
24113,genius_female,man,men,turned,VERB,dobj
24128,genius_female,she,women,has,VERB,nsubj
24144,genius_female,she,women,has,VERB,nsubj
24215,genius_female,she,women,dragged,VERB,nsubj
24238,genius_female,she,women,driving,VERB,nsubj
24310,genius_female,her,women,observe,VERB,dobj
24320,genius_female,she,women,focused,VERB,nsubj
24338,genius_female,she,women,brought,VERB,nsubj
24352,genius_female,she,women,managed,VERB,nsubj
24384,genius_female,you,other,thank,VERB,dobj
24399,genius_female,she,women,figured,VERB,nsubj
24425,genius_female,she,women,saved,VERB,nsubj
24435,genius_female,she,women,had,VERB,nsubj
24524,genius_female,you,other,thank,VERB,dobj
24563,genius_female,her,women,guessed,VERB,dobj
24607,genius_female,she,women,prefers,VERB,nsubj
24623,genius_female,niece,women,kidnapped,VERB,nsubjpass
24627,genius_female,someone,other,killed,VERB,nsubjpass
24628,genius_female,she,women,loves,VERB,nsubj
24633,genius_female,she,women,do,VERB,nsubj
24646,genius_female,she,women,protect,VERB,nsubj
24650,genius_female,family,women,protect,VERB,dobj
24693,genius_female,she,women,had,VERB,nsubj
24716,genius_female,lawyer,other,excellent,ADJ,amod
24730,genius_female,you,other,saying,VERB,nsubj
24736,genius_female,you,other,have,VERB,nsubj
24762,genius_female,she,women,help,VERB,nsubj
24765,genius_female,you,other,help,VERB,dobj
24797,genius_female,she,women,help,VERB,nsubj
24800,genius_female,you,other,help,VERB,dobj
24809,genius_female,you,other,have,VERB,nsubj
24813,genius_female,she,women,answer,VERB,nsubj
24832,genius_female,client,other,happy,ADJ,amod
24842,genius_female,you,other,decide,VERB,nsubj
24862,genius_female,they,other,answer,VERB,nsubj
24873,genius_female,people,other,friendly,ADJ,amod
24882,genius_female,doctors,other,morefind,ADJ,amod
24883,genius_female,doctors,other,read,VERB,dobj
24902,genius_female,she,women,held,VERB,nsubj
24981,genius_female,you,other,know,VERB,dobj
24986,genius_female,you,other,thank,VERB,dobj
25003,genius_female,you,other,thank,VERB,dobj
25114,genius_female,she,women,make,VERB,nsubj
25131,genius_female,she,women,plays,VERB,nsubj
25172,genius_female,she,women,born,VERB,nsubjpass
25178,genius_female,she,women,says,VERB,nsubj
25193,genius_female,she,women,offered,VERB,nsubj
