--,filename,token_ID,category,word,POS,rel
9698,brilliant_man,life,men,lived,VERB,dobj
9732,brilliant_man,friends,other,closest,ADJ,amod
9769,brilliant_man,he,men,had,VERB,nsubj
9789,brilliant_man,man,men,had,VERB,nsubj
9796,brilliant_man,he,men,suffered,VERB,nsubj
9806,brilliant_man,he,men,believe,VERB,nsubj
9821,brilliant_man,he,men,see,VERB,nsubj
9855,brilliant_man,he,men,had,VERB,nsubj
9868,brilliant_man,he,men,spent,VERB,nsubj
9900,brilliant_man,talents,other,many,ADJ,amod
9916,brilliant_man,bosses,men,make,VERB,nsubj
9918,brilliant_man,him,men,work,VERB,nsubj
9935,brilliant_man,bosses,men,let,VERB,nsubj
9938,brilliant_man,him,men,work,VERB,nsubj
9953,brilliant_man,he,men,stay,VERB,nsubj
9965,brilliant_man,he,men,had,VERB,nsubj
9976,brilliant_man,he,men,wanted,VERB,nsubj
10003,brilliant_man,he,men,solve,VERB,nsubj
10032,brilliant_man,everyone,other,wanted,VERB,nsubj
10056,brilliant_man,man,men,felt,VERB,nsubj
10062,brilliant_man,he,men,couldn,VERB,nsubj
10073,brilliant_man,scientist,other,brilliant,ADJ,amod
10080,brilliant_man,he,men,developed,VERB,nsubj
10087,brilliant_man,him,men,transform,VERB,nsubj
10101,brilliant_man,he,men,roam,VERB,nsubj
10114,brilliant_man,police,other,baffled,VERB,nsubjpass
10122,brilliant_man,they,other,find,VERB,nsubj
10131,brilliant_man,them,other,lead,VERB,dobj
10147,brilliant_man,man,men,walking,VERB,nsubj
10165,brilliant_man,he,men,received,VERB,nsubj
10176,brilliant_man,him,men,telling,VERB,dobj
10192,brilliant_man,man,men,knew,VERB,nsubj
10195,brilliant_man,he,men,had,VERB,nsubj
10208,brilliant_man,he,men,walked,VERB,nsubj
10211,brilliant_man,he,men,heard,VERB,nsubj
10226,brilliant_man,he,men,fix,VERB,nsubj
10248,brilliant_man,everyone,other,knew,VERB,nsubj
10255,brilliant_man,he,men,approached,VERB,nsubjpass
10267,brilliant_man,him,men,hire,VERB,dobj
10276,brilliant_man,they,other,said,VERB,nsubj
10286,brilliant_man,they,other,needed,VERB,nsubj
10293,brilliant_man,man,men,seen,VERB,nsubjpass
10324,brilliant_man,he,men,called,VERB,nsubjpass
10338,brilliant_man,man,men,thinking,VERB,nsubj
10403,brilliant_man,he,men,seem,VERB,nsubj
10434,brilliant_man,he,men,making,VERB,nsubj
10473,brilliant_man,he,men,had,VERB,nsubj
10495,brilliant_man,he,men,get,VERB,nsubj
10501,brilliant_man,he,men,lash,VERB,nsubj
10511,brilliant_man,scientist,other,brilliant,ADJ,amod
10536,brilliant_man,he,men,do,VERB,nsubj
10545,brilliant_man,he,men,fix,VERB,nsubj
10548,brilliant_man,them,other,fix,VERB,dobj
10551,brilliant_man,them,other,build,VERB,dobj
10556,brilliant_man,them,other,program,VERB,dobj
10561,brilliant_man,genius,other,true,ADJ,amod
10574,brilliant_man,he,men,approached,VERB,nsubjpass
10583,brilliant_man,him,men,come,VERB,nsubj
10591,brilliant_man,they,other,said,VERB,nsubj
10594,brilliant_man,they,other,pay,VERB,nsubj
10623,brilliant_man,he,men,decided,VERB,nsubj
10634,brilliant_man,life,other,new,ADJ,amod
10635,brilliant_man,life,other,create,VERB,dobj
10639,brilliant_man,he,men,quit,VERB,nsubj
10646,brilliant_man,he,men,owned,VERB,nsubj
10657,brilliant_man,he,men,traveled,VERB,nsubj
10667,brilliant_man,people,other,new,ADJ,amod
10668,brilliant_man,people,other,meeting,VERB,dobj
10670,brilliant_man,he,men,had,VERB,nsubj
10686,brilliant_man,he,men,figure,VERB,nsubj
10702,brilliant_man,he,men,loved,VERB,nsubj
10718,brilliant_man,them,other,use,VERB,dobj
10720,brilliant_man,people,other,ask,VERB,nsubj
10724,brilliant_man,him,men,ask,VERB,dobj
10743,brilliant_man,he,men,working,VERB,nsubj
10759,brilliant_man,he,men,had,VERB,nsubj
10776,brilliant_man,people,other,knew,VERB,nsubj
10780,brilliant_man,he,men,going,VERB,nsubj
10798,brilliant_man,he,men,raging,VERB,nsubj
10837,brilliant_man,he,men,considered,VERB,nsubjpass
10875,brilliant_man,he,men,make,VERB,nsubj
10889,brilliant_man,he,men,compensated,VERB,nsubjpass
10912,brilliant_man,he,men,had,VERB,nsubj
10918,brilliant_man,he,men,remember,VERB,nsubj
10922,brilliant_man,he,men,saw,VERB,nsubj
10950,brilliant_man,he,men,recall,VERB,nsubj
10963,brilliant_man,man,men,used,VERB,nsubj
10991,brilliant_man,he,men,like,VERB,nsubj
11009,brilliant_man,others,other,take,VERB,nsubj
11024,brilliant_man,he,men,see,VERB,nsubj
11040,brilliant_man,he,men,knew,VERB,nsubj
11046,brilliant_man,person,other,smartest,ADJ,amod
11090,brilliant_man,he,men,decided,VERB,nsubj
11126,brilliant_man,he,men,lost,VERB,nsubj
11145,brilliant_man,he,men,had,VERB,nsubj
11151,brilliant_man,people,other,other,ADJ,amod
11152,brilliant_man,people,other,understanding,VERB,dobj
11157,brilliant_man,he,men,seen,VERB,nsubjpass
11182,brilliant_man,life,other,personal,ADJ,amod
11185,brilliant_man,he,men,searching,VERB,nsubj
11192,brilliant_man,he,men,found,VERB,nsubj
11213,brilliant_man,he,men,had,VERB,nsubj
11225,brilliant_man,he,men,speak,VERB,nsubj
11230,brilliant_man,he,men,write,VERB,nsubj
11245,brilliant_man,he,men,lived,VERB,nsubj
11281,brilliant_man,he,men,aced,VERB,nsubj
11285,brilliant_man,he,men,took,VERB,nsubj
11294,brilliant_man,everyone,other,told,VERB,nsubj
11296,brilliant_man,him,men,told,VERB,dobj
11297,brilliant_man,he,men,destined,VERB,nsubjpass
11308,brilliant_man,uncle,men,worked,VERB,nsubj
11318,brilliant_man,scientists,other,respected,ADJ,amod
11324,brilliant_man,he,men,made,VERB,nsubj
11333,brilliant_man,lives,other,improved,VERB,dobj
11359,brilliant_man,he,men,seemed,VERB,nsubj
11368,brilliant_man,colleagues,men,come,VERB,nsubj
11389,brilliant_man,he,men,looking,VERB,nsubj
11409,brilliant_man,boss,men,called,VERB,nsubj
11411,brilliant_man,him,men,called,VERB,dobj
11457,brilliant_man,he,men,struggled,VERB,nsubj
11473,brilliant_man,him,men,help,VERB,dobj
11497,brilliant_man,manager,other,brilliant,ADJ,amod
11509,brilliant_man,he,men,became,VERB,nsubj
11521,brilliant_man,he,men,decided,VERB,nsubj
11531,brilliant_man,he,men,wrote,VERB,nsubj
11541,brilliant_man,seller,other,best,ADJ,amod
11549,brilliant_man,he,men,decided,VERB,nsubj
11556,brilliant_man,life,other,live,VERB,dobj
11582,brilliant_man,he,men,presented,VERB,nsubjpass
11587,brilliant_man,people,other,come,VERB,nsubj
11597,brilliant_man,he,men,find,VERB,nsubj
11605,brilliant_man,them,other,solve,VERB,dobj
11617,brilliant_man,woman,women,came,VERB,nsubj
11625,brilliant_man,she,women,said,VERB,nsubj
11629,brilliant_man,husband,men,cheating,VERB,nsubj
11629,brilliant_man,her,women,cheating,VERB,nsubj
11649,brilliant_man,he,men,coming,VERB,nsubj
11664,brilliant_man,he,men,talking,VERB,nsubj
11691,brilliant_man,bosses,men,handle,VERB,nsubj
11698,brilliant_man,he,men,getting,VERB,nsubj
11705,brilliant_man,he,men,conform,VERB,nsubj
11766,brilliant_man,he,men,saying,VERB,nsubj
11776,brilliant_man,people,other,feel,VERB,nsubj
11802,brilliant_man,inventors,other,famous,ADJ,amod
11837,brilliant_man,he,men,grew,VERB,nsubj
11883,brilliant_man,thinker,other,great,ADJ,amod
11891,brilliant_man,he,men,shared,VERB,nsubj
11894,brilliant_man,them,other,shared,VERB,dobj
11917,brilliant_man,he,men,need,VERB,nsubj
11921,brilliant_man,anyone,other,need,VERB,dobj
11965,brilliant_man,scientist,other,mad,ADJ,amod
11968,brilliant_man,he,men,creating,VERB,nsubj
11991,brilliant_man,man,men,brilliant,ADJ,amod
12020,brilliant_man,he,men,do,VERB,nsubj
12039,brilliant_man,he,men,understand,VERB,nsubj
12044,brilliant_man,them,other,understand,VERB,dobj
12050,brilliant_man,he,men,tried,VERB,nsubj
12053,brilliant_man,he,men,seem,VERB,nsubj
12060,brilliant_man,them,other,figure,VERB,dobj
12063,brilliant_man,he,men,saying,VERB,nsubj
12077,brilliant_man,them,other,turn,VERB,dobj
12103,brilliant_man,he,men,tinkering,VERB,nsubj
12121,brilliant_man,he,men,discovered,VERB,nsubj
12132,brilliant_man,people,other,intelligent,ADJ,nsubj
12150,brilliant_man,he,men,went,VERB,nsubj
12166,brilliant_man,he,men,understand,VERB,nsubj
12175,brilliant_man,he,men,sought,VERB,nsubjpass
12224,brilliant_man,he,men,understand,VERB,nsubj
12237,brilliant_man,them,other,solve,VERB,dobj
12252,brilliant_man,person,other,other,ADJ,amod
12258,brilliant_man,man,men,lived,VERB,nsubj
12261,brilliant_man,life,other,lived,VERB,dobj
12299,brilliant_man,he,men,do,VERB,nsubj
12303,brilliant_man,he,men,put,VERB,nsubj
12310,brilliant_man,he,men,wanted,VERB,nsubj
12318,brilliant_man,he,men,do,VERB,nsubj
12324,brilliant_man,he,men,wanted,VERB,nsubj
12334,brilliant_man,he,men,do,VERB,nsubj
12348,brilliant_man,he,men,do,VERB,nsubj
12356,brilliant_man,he,men,decided,VERB,nsubj
12359,brilliant_man,he,men,wanted,VERB,nsubj
12435,brilliant_man,genius,other,true,ADJ,amod
12453,brilliant_man,he,men,hid,VERB,nsubj
12464,brilliant_man,people,other,found,VERB,nsubj
12472,brilliant_man,they,other,think,VERB,nsubj
12481,brilliant_man,he,men,kept,VERB,nsubj
12495,brilliant_man,he,men,knew,VERB,nsubj
12519,brilliant_man,he,men,felt,VERB,nsubj
12535,brilliant_man,he,men,received,VERB,nsubj
12540,brilliant_man,he,men,deserved,VERB,nsubj
12544,brilliant_man,he,men,tried,VERB,nsubj
12555,brilliant_man,he,men,had,VERB,nsubj
12583,brilliant_man,man,men,solving,VERB,dobj
12591,brilliant_man,he,men,see,VERB,nsubj
12608,brilliant_man,they,other,thinking,VERB,nsubj
12623,brilliant_man,they,other,needed,VERB,nsubj
12642,brilliant_man,woman,women,young,ADJ,amod
12643,brilliant_man,woman,women,murdered,VERB,nsubjpass
12669,brilliant_man,he,men,make,VERB,nsubj
12675,brilliant_man,anyone,other,want,VERB,nsubj
12681,brilliant_man,he,men,knew,VERB,nsubj
12691,brilliant_man,people,other,come,VERB,nsubj
12699,brilliant_man,him,men,make,VERB,nsubj
12706,brilliant_man,they,other,leave,VERB,nsubj
12723,brilliant_man,he,men,understand,VERB,nsubj
12730,brilliant_man,them,other,solve,VERB,dobj
12775,brilliant_man,he,men,made,VERB,nsubj
12793,brilliant_man,scientist,other,brilliant,ADJ,amod
12803,brilliant_man,he,men,tinkering,VERB,nsubj
12826,brilliant_man,him,men,took,VERB,dobj
12832,brilliant_man,he,men,made,VERB,nsubj
12851,brilliant_man,he,men,had,VERB,nsubj
12861,brilliant_man,family,men,devastated,VERB,nsubjpass
12881,brilliant_man,he,men,understand,VERB,nsubj
12895,brilliant_man,he,men,struggled,VERB,nsubj
12906,brilliant_man,he,men,have,VERB,nsubj
12913,brilliant_man,he,men,tried,VERB,nsubj
12955,brilliant_man,he,men,understand,VERB,nsubj
12967,brilliant_man,thinker,other,great,ADJ,amod
12975,brilliant_man,he,men,remember,VERB,nsubj
12983,brilliant_man,he,men,had,VERB,nsubj
12992,brilliant_man,man,men,successful,ADJ,amod
13000,brilliant_man,others,other,help,VERB,dobj
13003,brilliant_man,them,other,providing,VERB,dobj
13032,brilliant_man,he,men,doing,VERB,nsubj
13044,brilliant_man,people,other,found,VERB,nsubj
13050,brilliant_man,him,men,understand,VERB,dobj
13054,brilliant_man,he,men,seemed,VERB,nsubj
13066,brilliant_man,he,men,had,VERB,nsubj
13074,brilliant_man,others,other,made,VERB,nsubj
13080,brilliant_man,him,men,successful,ADJ,nsubj
13095,brilliant_man,people,other,thought,VERB,nsubj
13105,brilliant_man,man,men,has,VERB,nsubj
13114,brilliant_man,he,men,remember,VERB,nsubj
13129,brilliant_man,he,men,recall,VERB,nsubj
13134,brilliant_man,he,men,had,VERB,nsubj
13141,brilliant_man,he,men,read,VERB,nsubj
13149,brilliant_man,he,men,seen,VERB,nsubj
13167,brilliant_man,he,men,find,VERB,nsubj
13172,brilliant_man,he,men,wants,VERB,nsubj
13191,brilliant_man,he,men,acted,VERB,nsubj
13210,brilliant_man,he,men,said,VERB,nsubj
13217,brilliant_man,he,men,did,VERB,nsubj
13220,brilliant_man,people,other,stopped,VERB,nsubj
13225,brilliant_man,he,men,had,VERB,nsubj
13263,brilliant_man,he,men,coming,VERB,nsubj
13283,brilliant_man,he,men,stuck,VERB,nsubjpass
13343,brilliant_man,he,men,went,VERB,nsubj
13375,brilliant_man,he,men,realized,VERB,nsubj
13382,brilliant_man,he,men,took,VERB,nsubj
13419,brilliant_man,he,men,lived,VERB,nsubj
13422,brilliant_man,life,other,simple,ADJ,amod
13423,brilliant_man,life,other,lived,VERB,dobj
13441,brilliant_man,he,men,working,VERB,nsubj
13453,brilliant_man,he,men,published,VERB,nsubj
13463,brilliant_man,them,other,keep,VERB,dobj
13470,brilliant_man,he,men,presented,VERB,nsubjpass
13484,brilliant_man,he,men,had,VERB,nsubj
13495,brilliant_man,he,men,had,VERB,nsubj
13509,brilliant_man,he,men,feels,VERB,nsubj
13525,brilliant_man,him,men,driven,VERB,dobj
13536,brilliant_man,him,men,paranoid,ADJ,nsubj
13541,brilliant_man,he,men,feels,VERB,nsubj
13545,brilliant_man,he,men,judged,VERB,nsubjpass
13551,brilliant_man,he,men,has,VERB,nsubj
13564,brilliant_man,engineer,other,brilliant,ADJ,amod
13567,brilliant_man,he,men,designed,VERB,nsubj
13581,brilliant_man,genius,other,true,ADJ,amod
13599,brilliant_man,person,other,shy,ADJ,amod
13605,brilliant_man,he,men,got,VERB,nsubj
13611,brilliant_man,he,men,deserved,VERB,nsubj
13644,brilliant_man,he,men,known,VERB,nsubjpass
13653,brilliant_man,people,other,wondered,VERB,nsubj
13663,brilliant_man,he,men,seemed,VERB,nsubj
13685,brilliant_man,others,other,begin,VERB,nsubj
13701,brilliant_man,he,men,think,VERB,nsubj
13714,brilliant_man,him,men,successful,ADJ,nsubj
13719,brilliant_man,he,men,tried,VERB,nsubj
13726,brilliant_man,life,other,lives,VERB,dobj
13739,brilliant_man,life,other,lived,VERB,dobj
13743,brilliant_man,he,men,had,VERB,nsubj
13763,brilliant_man,he,men,woke,VERB,nsubj
13773,brilliant_man,he,men,had,VERB,nsubj
13786,brilliant_man,he,men,decided,VERB,nsubj
13794,brilliant_man,he,men,went,VERB,nsubj
13827,brilliant_man,he,men,had,VERB,nsubj
13840,brilliant_man,he,men,doing,VERB,nsubj
13851,brilliant_man,people,other,knew,VERB,nsubj
13855,brilliant_man,he,men,going,VERB,nsubj
13866,brilliant_man,people,other,surprises,VERB,dobj
13884,brilliant_man,he,men,build,VERB,nsubj
13894,brilliant_man,he,men,tinkering,VERB,nsubj
13902,brilliant_man,everyone,other,marveled,VERB,nsubj
13911,brilliant_man,he,men,built,VERB,nsubj
13930,brilliant_man,he,men,hopped,VERB,nsubj
13940,brilliant_man,he,men,thrust,VERB,nsubjpass
13960,brilliant_man,he,men,calculate,VERB,nsubj
13981,brilliant_man,man,men,went,VERB,nsubj
13991,brilliant_man,trader,other,successful,ADJ,amod
13995,brilliant_man,he,men,made,VERB,nsubj
14014,brilliant_man,he,men,seemed,VERB,nsubj
14038,brilliant_man,he,men,know,VERB,nsubj
14045,brilliant_man,he,men,lived,VERB,nsubj
14048,brilliant_man,life,men,lived,VERB,dobj
14077,brilliant_man,he,men,realized,VERB,nsubj
14084,brilliant_man,he,men,went,VERB,nsubj
14111,brilliant_man,he,men,see,VERB,nsubj
14124,brilliant_man,he,men,saw,VERB,nsubj
14138,brilliant_man,he,men,struggled,VERB,nsubj
14144,brilliant_man,he,men,looking,VERB,nsubj
14150,brilliant_man,woman,women,perfect,ADJ,amod
14154,brilliant_man,she,women,seemed,VERB,nsubj
14160,brilliant_man,he,men,dated,VERB,nsubj
14162,brilliant_man,women,women,many,ADJ,amod
14163,brilliant_man,women,women,dated,VERB,dobj
14185,brilliant_man,he,men,loved,VERB,nsubj
14197,brilliant_man,he,men,decided,VERB,nsubj
14205,brilliant_man,he,men,became,VERB,nsubj
14212,brilliant_man,scientists,other,brilliant,ADJ,amod
14218,brilliant_man,he,men,made,VERB,nsubj
14226,brilliant_man,he,men,pushing,VERB,nsubj
14235,brilliant_man,he,men,looking,VERB,nsubj
14267,brilliant_man,he,men,do,VERB,nsubj
14292,brilliant_man,anyone,other,needed,VERB,nsubj
14296,brilliant_man,they,other,went,VERB,nsubj
14327,brilliant_man,he,men,do,VERB,nsubj
14336,brilliant_man,them,other,fixing,VERB,dobj
14339,brilliant_man,them,other,building,VERB,dobj
14356,brilliant_man,everyone,other,said,VERB,nsubj
14359,brilliant_man,him,men,knew,VERB,dobj
14372,brilliant_man,he,men,approached,VERB,nsubjpass
14383,brilliant_man,him,men,hire,VERB,dobj
14405,brilliant_man,he,men,figure,VERB,nsubj
14421,brilliant_man,he,men,knew,VERB,nsubj
14452,brilliant_man,he,men,found,VERB,nsubj
14455,brilliant_man,himself,men,found,VERB,dobj
14462,brilliant_man,he,men,coming,VERB,nsubj
14498,brilliant_man,he,men,came,VERB,nsubj
14538,brilliant_man,everyone,other,wanted,VERB,nsubj
14545,brilliant_man,he,men,seemed,VERB,nsubj
14572,brilliant_man,everyone,other,feel,VERB,nsubj
14583,brilliant_man,women,women,wanted,VERB,nsubj
14589,brilliant_man,men,men,wanted,VERB,nsubj
14612,brilliant_man,he,men,invented,VERB,nsubj
14631,brilliant_man,he,men,snapped,VERB,nsubj
14634,brilliant_man,he,men,went,VERB,nsubj
14639,brilliant_man,he,men,started,VERB,nsubj
14650,brilliant_man,him,men,get,VERB,dobj
14652,brilliant_man,he,men,started,VERB,nsubj
14657,brilliant_man,everyone,other,trying,VERB,nsubj
14662,brilliant_man,him,men,hurt,VERB,dobj
14664,brilliant_man,he,men,started,VERB,nsubj
14692,brilliant_man,he,men,find,VERB,nsubj
14696,brilliant_man,anyone,other,find,VERB,dobj
14700,brilliant_man,him,men,understand,VERB,dobj
14714,brilliant_man,he,men,met,VERB,nsubj
14717,brilliant_man,woman,women,met,VERB,dobj
14723,brilliant_man,they,other,connected,VERB,nsubj
14727,brilliant_man,they,other,became,VERB,nsubj
14762,brilliant_man,he,men,solve,VERB,nsubj
14793,brilliant_man,friends,men,come,VERB,nsubj
14804,brilliant_man,they,other,knew,VERB,nsubj
14807,brilliant_man,he,men,have,VERB,nsubj
14818,brilliant_man,man,men,remarkable,ADJ,amod
14830,brilliant_man,scientist,other,brilliant,ADJ,amod
14847,brilliant_man,he,men,used,VERB,nsubj
14859,brilliant_man,scientists,other,famous,ADJ,amod
14860,brilliant_man,scientists,other,meet,VERB,dobj
14886,brilliant_man,man,men,machinea,ADJ,amod
14906,brilliant_man,he,men,saw,VERB,nsubj
14919,brilliant_man,he,men,helped,VERB,nsubj
14922,brilliant_man,people,other,travel,VERB,nsubj
14933,brilliant_man,figures,other,historical,ADJ,amod
14934,brilliant_man,figures,other,meet,VERB,dobj
14968,brilliant_man,he,men,figure,VERB,nsubj
14988,brilliant_man,people,other,come,VERB,nsubj
14996,brilliant_man,him,men,speak,VERB,nsubj
15004,brilliant_man,writer,other,good,ADJ,amod
15026,brilliant_man,he,men,add,VERB,nsubj
15048,brilliant_man,he,men,decided,VERB,nsubj
15053,brilliant_man,analyst,other,financial,ADJ,amod
15056,brilliant_man,he,men,became,VERB,nsubj
15077,brilliant_man,he,men,felt,VERB,nsubj
15081,brilliant_man,he,men,doing,VERB,nsubj
15111,brilliant_man,he,men,seem,VERB,nsubj
15118,brilliant_man,friends,other,make,VERB,dobj
15124,brilliant_man,he,men,tried,VERB,nsubj
15127,brilliant_man,he,men,connect,VERB,nsubj
15144,brilliant_man,everyone,other,went,VERB,nsubj
15150,brilliant_man,people,other,went,VERB,nsubj
15162,brilliant_man,he,men,had,VERB,nsubj
15197,brilliant_man,he,men,felt,VERB,nsubj
15225,brilliant_man,he,men,saw,VERB,nsubj
15242,brilliant_man,he,men,met,VERB,nsubj
15249,brilliant_man,town,other,small,ADJ,amod
15259,brilliant_man,man,men,brilliant,ADJ,amod
15265,brilliant_man,town,other,small,ADJ,amod
15288,brilliant_man,he,men,came,VERB,nsubj
15305,brilliant_man,he,men,worked,VERB,nsubj
15320,brilliant_man,he,men,invited,VERB,nsubj
15334,brilliant_man,he,men,coming,VERB,nsubj
15353,brilliant_man,he,men,tinkering,VERB,nsubj
15376,brilliant_man,he,men,talking,VERB,nsubj
15392,brilliant_man,him,men,understood,VERB,dobj
15414,brilliant_man,he,men,find,VERB,nsubj
15424,brilliant_man,people,other,came,VERB,nsubj
15433,brilliant_man,he,men,had,VERB,nsubj
15440,brilliant_man,them,other,help,VERB,dobj
15442,brilliant_man,he,men,thinking,VERB,nsubj
15459,brilliant_man,him,men,get,VERB,dobj
15464,brilliant_man,he,men,found,VERB,nsubj
15466,brilliant_man,himself,men,found,VERB,dobj
15473,brilliant_man,individual,other,remarkable,ADJ,amod
15487,brilliant_man,he,men,do,VERB,nsubj
15492,brilliant_man,he,men,started,VERB,nsubj
15497,brilliant_man,farmer,other,simple,ADJ,amod
15514,brilliant_man,politician,other,great,ADJ,amod
15521,brilliant_man,he,men,chose,VERB,nsubj
15526,brilliant_man,life,other,simple,ADJ,amod
15527,brilliant_man,life,other,live,VERB,dobj
15539,brilliant_man,he,men,found,VERB,nsubj
15545,brilliant_man,lives,other,improve,VERB,dobj
15566,brilliant_man,he,men,considered,VERB,nsubjpass
15581,brilliant_man,people,other,other,ADJ,amod
15586,brilliant_man,he,men,had,VERB,nsubj
15594,brilliant_man,people,other,come,VERB,nsubj
15632,brilliant_man,he,men,couldn,VERB,nsubj
15646,brilliant_man,he,men,had,VERB,nsubj
15653,brilliant_man,he,men,getting,VERB,nsubj
15660,brilliant_man,he,men,getting,VERB,nsubj
15670,brilliant_man,he,men,seemed,VERB,nsubj
15680,brilliant_man,people,other,started,VERB,nsubj
15684,brilliant_man,him,men,avoid,VERB,dobj
15686,brilliant_man,they,other,want,VERB,nsubj
15700,brilliant_man,man,men,went,VERB,nsubj
15724,brilliant_man,he,men,looking,VERB,nsubj
15738,brilliant_man,someone,other,going,VERB,nsubj
15759,brilliant_man,he,men,trying,VERB,nsubj
15781,brilliant_man,he,men,ended,VERB,nsubj
15800,brilliant_man,he,men,see,VERB,nsubj
15826,brilliant_man,people,other,warn,VERB,dobj
15832,brilliant_man,them,other,avoid,VERB,nsubj
15839,brilliant_man,hero,other,true,ADJ,amod
15851,brilliant_man,he,men,thinking,VERB,nsubj
15882,brilliant_man,he,men,looking,VERB,nsubj
15919,brilliant_man,visionary,other,true,ADJ,amod
15931,brilliant_man,he,men,seen,VERB,nsubjpass
15940,brilliant_man,he,men,think,VERB,nsubj
15945,brilliant_man,people,other,other,ADJ,amod
15948,brilliant_man,he,men,thinking,VERB,nsubj
15958,brilliant_man,them,other,solve,VERB,dobj
15960,brilliant_man,he,men,seeking,VERB,nsubj
15981,brilliant_man,he,men,looking,VERB,nsubj
16007,brilliant_man,man,men,simple,ADJ,amod
16012,brilliant_man,life,other,simple,ADJ,amod
16013,brilliant_man,life,other,lived,VERB,dobj
16015,brilliant_man,he,men,worked,VERB,nsubj
16029,brilliant_man,he,men,stopped,VERB,nsubj
16042,brilliant_man,he,men,doing,VERB,nsubj
16070,brilliant_man,he,men,had,VERB,nsubj
16087,brilliant_man,he,men,see,VERB,nsubj
16097,brilliant_man,people,other,thinking,VERB,nsubj
16106,brilliant_man,he,men,find,VERB,nsubj
16139,brilliant_man,he,men,did,VERB,nsubj
16143,brilliant_man,he,men,became,VERB,nsubj
16148,brilliant_man,everyone,other,wanted,VERB,nsubj
16160,brilliant_man,man,men,know,VERB,dobj
16179,brilliant_man,he,men,recognized,VERB,nsubjpass
16202,brilliant_man,he,men,recognized,VERB,nsubjpass
16208,brilliant_man,intellect,other,true,ADJ,amod
16226,brilliant_man,him,men,know,VERB,dobj
16246,brilliant_man,he,men,making,VERB,nsubj
16262,brilliant_man,he,men,causing,VERB,nsubj
16273,brilliant_man,friends,men,grew,VERB,nsubj
16288,brilliant_man,he,men,left,VERB,nsubjpass
16301,brilliant_man,him,men,happy,ADJ,nsubj
16311,brilliant_man,man,men,brilliant,ADJ,amod
16314,brilliant_man,he,men,worked,VERB,nsubj
16345,brilliant_man,he,men,let,VERB,nsubjpass
16358,brilliant_man,he,men,asked,VERB,nsubj
16361,brilliant_man,boss,men,asked,VERB,dobj
16363,brilliant_man,he,men,let,VERB,nsubjpass
16397,brilliant_man,he,men,know,VERB,nsubj
16404,brilliant_man,he,men,went,VERB,nsubj
16413,brilliant_man,he,men,had,VERB,nsubj
16420,brilliant_man,he,men,coming,VERB,nsubj
16447,brilliant_man,people,other,turned,VERB,nsubj
16451,brilliant_man,they,other,needed,VERB,nsubj
16472,brilliant_man,he,men,wanted,VERB,nsubj
16500,brilliant_man,anyone,other,need,VERB,dobj
16510,brilliant_man,he,men,missing,VERB,nsubj
16547,brilliant_man,he,men,do,VERB,nsubj
16555,brilliant_man,he,men,finding,VERB,nsubj
16563,brilliant_man,them,other,use,VERB,dobj
16565,brilliant_man,he,men,helping,VERB,nsubj
16569,brilliant_man,people,other,helping,VERB,dobj
16575,brilliant_man,he,men,teaching,VERB,nsubj
16583,brilliant_man,he,men,finding,VERB,nsubj
16595,brilliant_man,he,men,making,VERB,nsubj
16625,brilliant_man,person,other,smartest,ADJ,amod
16632,brilliant_man,he,men,knew,VERB,nsubj
16648,brilliant_man,people,other,seemed,VERB,nsubj
16661,brilliant_man,he,men,decided,VERB,nsubj
16668,brilliant_man,he,men,started,VERB,nsubj
16691,brilliant_man,he,men,invent,VERB,nsubj
16700,brilliant_man,he,men,creating,VERB,nsubj
16708,brilliant_man,them,other,better,ADJ,nsubj
16711,brilliant_man,people,other,come,VERB,nsubj
16753,brilliant_man,he,men,think,VERB,nsubj
16769,brilliant_man,they,other,going,VERB,nsubj
16781,brilliant_man,he,men,became,VERB,nsubj
16789,brilliant_man,consultants,other,after,ADP,amod
16827,brilliant_man,he,men,see,VERB,nsubj
16833,brilliant_man,he,men,used,VERB,nsubj
16847,brilliant_man,others,other,help,VERB,dobj
16861,brilliant_man,he,men,used,VERB,nsubj
16867,brilliant_man,them,other,better,ADJ,nsubj
16873,brilliant_man,visionary,other,true,ADJ,amod
16906,brilliant_man,person,other,smartest,ADJ,amod
16913,brilliant_man,he,men,knew,VERB,nsubj
16929,brilliant_man,he,men,knew,VERB,nsubj
16943,brilliant_man,he,men,felt,VERB,nsubj
16958,brilliant_man,he,men,wished,VERB,nsubj
16990,brilliant_man,he,men,known,VERB,nsubjpass
17002,brilliant_man,people,other,wondered,VERB,nsubj
17037,brilliant_man,others,other,thought,VERB,nsubj
17043,brilliant_man,he,men,has,VERB,nsubj
17046,brilliant_man,life,other,has,VERB,dobj
17053,brilliant_man,child,other,bright,ADJ,amod
17085,brilliant_man,he,men,wasted,VERB,nsubj
17089,brilliant_man,life,men,wasted,VERB,dobj
17091,brilliant_man,he,men,got,VERB,nsubj
17107,brilliant_man,he,men,felt,VERB,nsubj
17156,brilliant_man,people,other,viewed,VERB,nsubj
17216,brilliant_man,he,men,seem,VERB,nsubj
17231,brilliant_man,he,men,tried,VERB,nsubj
17267,brilliant_man,he,men,figure,VERB,nsubj
17273,brilliant_man,he,men,thinking,VERB,nsubj
17279,brilliant_man,he,men,had,VERB,nsubj
17287,brilliant_man,people,other,ask,VERB,nsubj
